title,station,price,info,img,phone 
金茂府东区 3室2厅 45000元,金茂府东区,45000元/月,,"['https://image1.ljcdn.com/110000-inspection/718af522-ccf2-447f-af6d-51b2b305fe38.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8af98e2a-d1a9-431f-b48c-7750063d62cd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/cafea684-e19e-45bc-b7ee-15f40621e2b8.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e09c7894-b7cb-41ef-8500-8ddf760c2b82.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0e865763-3f00-4504-a676-90edbba12110.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/606d7631-b24f-4d06-83b3-7e52ec60b4e7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/da242f89-b7e1-4d4e-9a93-45f78c09fedf.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f5cad69e-6969-42c9-9f82-3ee1732b3664.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/859e5fb7-1133-44a1-b881-8679f9475930.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fa5499ad-50da-4ba9-bcf3-93c9f528b3b7.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/2a12c9aa-9cf7-444c-b3fa-f8ea7dbe6e56.png.600x450.jpg']",40080705028250
亦庄金茂悦南区 3室1厅 10800元,亦庄金茂悦南区,10800元/月,,"['https://image1.ljcdn.com/110000-inspection/059bc471-6a24-4e4b-95de-1fba51bacd92.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2ce50fb7-721c-40c1-bdb3-e052517bfe5a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/00d494df-7294-4ca7-8313-e9d0f130bc20.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ec005f8e-24ab-470e-bc04-82815fbdf8cc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/74d4597d-1653-4d40-9136-c64d1d685d5d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c1cd37b6-cdcc-42c2-9c80-65a660e628cd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6a47d759-0ef7-4491-9277-d6640a04d847.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/60d9c9d2-b6c2-43cd-96e8-1239098cbce7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a3b30b4c-8f3b-4bb1-9589-f34f0cd5fecb.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/3dc3fadb-8c76-48f6-85e9-2b59fa0f8fe2.png.600x450.jpg']",40087696563531
华润悦景湾 4房间2卫 3500元,华润悦景湾,3500元/月,,[],
石园南大街18号院 4000元,石园南区18号院,4000元/月,装修描述此房是业主两年前重新装修过的专门做了镂空柱两边区域可放沙发茶桌顶部吊顶大灯装修使用的材料也是环保材料周边配套楼下是石园商业配套区周边有红菜坊羊蝎子美廉美及石园大卖场鑫海韵通大卖场等还有仁和公园等楼下是免费停车场配套齐全交通出行路边公交站有多路公交有850顺1顺3顺5顺21等多路公交出行方便可乘公交前往顺义东直门等地楼下是免费停车场自驾出行交通方便户型介绍此房是石园南大街18号院的商业办公房总楼层高六层带电梯进门是大厅视野开阔是办公谈判休闲的好地方房源亮点精装修已吊顶吊顶大灯旁边已隔区域可做商务谈判区朝向好上午有采光下午不晒,['https://image1.ljcdn.com/x-se/hdic-frame/14f25b9f-85d9-44d3-ba5c-ca1a0bec9a14.png.600x450.jpg'],40082738878596
远洋沁山水南北通透精装全齐可长租大两居,远洋沁山水,18000元/月,交通出行小区门口就是鲁谷路东口公交车站有多路公交车经过往西一站地有鲁谷公交车站场是多路公交车的始发站往南莲石路和往北阜石路都是快速路方便出行房源亮点房子一直业主自住北面两个小卧室打通成一个大卧室两个窗户形成视野明亮的大房间整体南北通透性好夏季屋内凉爽宜人客厅餐桌沙发餐椅电视柜和主卧室的床等家具都是实木的北卧室由设计师精心设计书房与卧室相融合出租原因业主家孩子要去其他地方上幼儿园离石景山比较远在别处有房子一家人将就孩子再过几年也不回来房子可以稳定长租周边配套此房子地理位置比较好购物比较方便出门购物有物美出行往北有玉泉路地铁往南临近莲石路,"['https://image1.ljcdn.com/110000-inspection/aab4ce88-9ecb-4f7c-afa5-ebe8a12989cd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f2e32b1e-8c89-4df6-ba39-0037f9d72905.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/cac9e622-f461-4060-bdee-933f2c365d42.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/465c5173-915c-4289-b9d9-760e8c83f108.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4aa5d337-1cbc-41cc-9c2b-2660f72ca9ae.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/68da62d3-6f3b-48f8-a476-fdcce93d9a92.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f3bb3224-15c8-4cd9-b053-1adde78058bb.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d320e814-9cef-436b-b248-51f3445598b3.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/994eca0a-51f6-48c9-9ede-3b359f3ad8b6.png.600x450.jpg']",40087659898575
京贸国际城西区 2室1厅 5300元,京贸国际城西区,5300元/月,,"['https://image1.ljcdn.com/110000-inspection/a440da0d-5159-4167-a271-927145613958.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/067afa6b-71de-40cc-9779-d2010a53d281.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/50acd8a4-ab9b-4f14-8166-c4e3b6558afc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ccc2ccac-609f-4632-b1ba-67347deebc15.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1061459c-86fa-4dce-acff-282ef00e8ca1.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/f0aab718-814c-471c-abfd-79eec8dec39b.png.600x450.jpg']",40086010030248
江山赋 4室2厅 20000元,江山赋,20000元/月,,"['https://image1.ljcdn.com/110000-inspection/52c57459-5abb-40a0-8ebc-ff9b4e25de39.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/178b56cc-0b27-4a19-b8e7-e3edeb19af4c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2ab06624-3bf0-4b73-8a34-d03d45489d24.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/805a5169-f6a3-4d89-8567-a06acaf93722.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c82eb155-ea7b-48af-b4e1-265dffda4709.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d4b66981-c2f1-4433-8dfc-6ee3a6c33145.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/406fc2d6-936b-437c-b691-75fe7a720cd8.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d2a034fb-04a1-464d-8cd0-b61d31fae21e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7d23a431-0924-4a50-9321-f06a333fb420.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4f6e38b3-c559-47ba-ab0f-eb9d336a33d0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/241b9a40-1fe8-4ba3-9a37-d930b5f5f3ca.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/56ce572c-0c4e-4ef3-a34e-9fcb4e182183.png.600x450.jpg']",40080501138788
珠江绿洲小区 精装两居 拎包入住 随时可看,珠江绿洲,7600元/月,小区介绍小区是20032006年由合生开发商建设而成总共16栋楼小区环境舒适集中供暖物业费248元有地上和地下车位环境优美位于通惠河和京通快速路中间交通方便适宜居住交通出行小区离地铁八通传媒站500米来自百度地图门口有公交来自百度地图300米房源亮点房子离地铁500米来自百度地图交通十分便利户型带圆弧大飘窗视野比较好前面也没有遮挡,"['https://image1.ljcdn.com/110000-inspection/980c86f3-d286-4891-ac78-d674f7be397d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/678dec6f-788d-4334-8c57-6635b49252ac.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2491c555-4b7f-4d33-8c13-1c79553bea4b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/de0b216a-7421-45c8-8541-a00f37a9a8f4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/26e0059c-05cf-407a-8e46-6636a9826fc1.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7087885c-cee3-4cde-a9b2-7d465ff3cd84.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/78dae610-0868-46b5-973d-15266ddf76b1.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/097397d7-1f0b-4274-b04a-65b779997084.png.600x450.jpg']",40085986186389
青年工社复式 可办公 可注册 空房出租 诚意出租,青年工社,11000元/月,小区介绍青年工社属于青年汇三期2010年建成物业管理不错小区是40年产权的办公楼周边配套此房位于朝阳北路和青年路的十字路口西南角配套设施齐就是朝阳大悦城有多家银行超市医院等等交通出行小区门口就是地铁6号线青年路站D口交通便利公交线路四通八达出行方便户型介绍此房为复式户型朝向是东向楼上一个主卫楼下有一个客卫格局方正利用率高,['https://image1.ljcdn.com/x-se/hdic-frame/7c3dbdac-26d7-4f5f-b357-46cab524fa1d.png.600x450.jpg'],40083157677162
雍景双庐 2室1厅 6000元,雍景双庐,6000元/月,,"['https://image1.ljcdn.com/110000-inspection/d4455de8-15c9-4ab1-a645-a93c0fc7a024.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/407a59e7-a223-46ea-97c1-cfb9bb9bc0cf.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6f339489-1e71-4370-aede-15ae7d1aa905.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ecb50d6b-4b43-42e7-8d5c-e6b9775bea33.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d4850724-5cf5-41e7-bcfb-0e61a2d72a37.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/de19229d-9f24-433d-8365-383b2d6dce35.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/6f6c0f8e-bba0-4013-bee6-8827e2f2ed4d.png.600x450.jpg']",40083138663906
领地小区距立水桥南站100米 办公好房,领地OFFICE,7600元/月,交通出行小区距离地铁5号线立水桥南站100米的距离有621464751319等各路公交车通过出行方便小区介绍2005年小区北京城建集团施工建造小区一共三栋楼每两栋楼间都是绿化小区虽然小但是安静干净整洁首套购房不错的选择房源亮点小区距离五号线立水桥南站160米高德地图交通便利适合办公客户,"['https://image1.ljcdn.com/110000-inspection/bb1b0fcd-8399-44c5-8f2b-01ed2df0a392.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3f5e3113-4e0a-4d52-8367-3215af0684e3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f9b3baad-97ed-42ce-b16f-c7174836aad5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/eeb3f4dd-8c94-404f-ac27-51999a46deee.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6edd9459-fa68-4c86-9d4b-3e26f9adbbb2.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/70ad621f-2ec8-4186-856a-251ab2f0bdd2.png.600x450.jpg']",
永乐东区 2室1厅 5000元,永乐东区,5000元/月,,"['https://image1.ljcdn.com/110000-inspection/95b4dd03-0b7a-48d6-8558-e877f7650a6e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a19e7113-2cc4-4a6d-90c1-11babed0d94b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3a1528a5-bc9e-49a5-93c9-6be4c5519c57.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1e875102-2b30-4403-8966-32ad1ee8a761.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d318a17c-7feb-4df5-808a-4c79f78eec98.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/82550d45-e458-4f70-bed1-c4af2ff20be5.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/4b70753e-827f-44a8-9e94-ee8b267ecd17.png.600x450.jpg']",40085978774152
紫晶七星广场 1房间1卫 6000元,紫晶七星广场,6000元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/a85cea2a-b0a7-46c4-a15d-8c5030a4935d.png.600x450.jpg'],40087791011053
酒仙桥二街坊 颐堤港 将台 久隆百货 精装两居东风北桥,酒仙桥二街坊,5200元/月,房源亮点该房在酒仙桥二街坊里相对交通方便的位置房子为全南向的户型之前的租户保持得很不错业主重新换了厨房的洗手池和两个卧室的空调交通出行小区出门不到300米为酒仙桥南站数据来源于百度地图向西走12公里为地铁14号线东风北桥站向北走11公里为地铁14号线将台站数据来源于百度地图周边配套小区地处酒仙桥地区繁华位置不出200米为久隆百货距离三街坊的大市场也很近小区介绍小区为老式小区为开放式但是小区周边比较繁华所以也比较安全,"['https://image1.ljcdn.com/110000-inspection/5be175b6-7342-4c43-a343-c8d9db0c3807.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8c84f82b-9e89-4f46-8a93-c4cb55459e9f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6b122132-783c-4227-9ce9-601e5c1ef9fc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c120878c-7931-4682-adb5-261acbb8fdd5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/bb976e51-7886-4a65-a66a-c585bd7d3684.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/bdf3d147-f450-4c61-976a-7bd2b1f63849.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/0d5c812d-b957-44f8-a857-7e66f468306e.png.600x450.jpg']",40080705023017
八大处山庄 2室1厅 4500元,八大处山庄,4500元/月,,"['https://image1.ljcdn.com/110000-inspection/c08d61d8-d865-4d41-a9f4-63be0569a47f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9b9a07ac-57df-43e4-a1b8-299c3b49d691.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2497dd2a-ff3e-448d-96bb-213f63f9dc81.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/462bfa56-b5b9-4696-894b-c0d2ee7d7668.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/97d90772-a318-4a1a-8321-5edda34b635d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/471e02cb-5b07-46e5-a816-e33aa4fd06d3.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/974f5467-8a41-4c4e-b76a-931355e2161c.jpg.600x450.jpg']",
会城门小区 2室1厅 7000元,会城门小区,7000元/月,,"['https://image1.ljcdn.com/110000-inspection/8a8a67c8-868a-4a7a-a918-d18efaf926fd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2537d0c2-e622-4d72-8f68-971caab36cd6.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fb8bbf23-de33-4680-9f54-f9a4b11d6567.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/05d23c0c-b742-463d-bc99-9de179542557.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/48573181-10d7-46d6-9f89-2c0e42287f96.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/766b69b1-338e-4dc6-a3e2-5fd5979b3618.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2339db96-2562-4b67-a963-99014eda634e.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/ec9151f7-cc7a-4bb1-959f-82de6d998ca0.jpg.600x450.jpg']",40087713354406
花园巷小区 2室1厅 2600元,花园巷小区,2600元/月,,"['https://image1.ljcdn.com/110000-inspection/36bb33a6-e03d-49ec-aa0f-2c7fcfcd5b96.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/38f4e290-655e-475f-b164-06a54b92f922.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d44ad546-17aa-40c0-b94a-b61af6c1646f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f8a263f7-3899-43e3-a8bc-eb34ce80a720.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/945ce32a-3c93-48b3-87d0-04b9c2c6bbb6.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fd58f0fe-e0bd-4ae1-8086-ab0ac0e57934.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/0b3ef843-7402-42c2-a91a-cce537069e60.png.600x450.jpg']",
国贸双井富力城A区，空房出租，255平东南，随时看房,富力城A区,34900元/月,交通出行富力城A区位于东三环和广渠门外大街交叉口东西南北顺畅通车公交双井桥北双井桥西地铁十号线双井站小区是2004年建的商品房主要风格是苏州园林西班牙风格小区绿化高24小时保安巡逻周边配套富力城所处位置优越繁华配套齐全有物美超市富力广场果蔬好等大型商超中行农行工行建行交行招商光大广发中信民生兴业北京等银行集体入驻影院KTV健身娱乐场所一应俱全楼下物美超市即将开业国美电器北京富力广场房源亮点此房空房新刷的白墙空间大客厅三个落地窗非常亮堂拎包即住,"['https://image1.ljcdn.com/110000-inspection/148ac61a-3da4-4540-b855-d87d61afa7a4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/39cfb9c6-6daa-4e68-9f4c-21882dbe8ae4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7b028d7a-213e-4fde-b0a2-0c6aa0031786.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0589ddd8-022c-4962-8474-11ee97b1344b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3eb2120f-b209-4d95-8460-c7caa71ba62e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7dbdc07d-e51b-44e0-8edc-024d31e869fa.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0c2ddd76-5b15-4c2a-afb5-81f8098d44a4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/534e034b-7660-4441-bb10-8557fa15b1ef.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/cce7bdf0-50be-42f1-bef7-ed840f56ab16.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b6ad126b-0685-4586-8641-b8c1fd908637.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/58b65045-fef6-4b2c-ba1b-e746d28fcf5e.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/6cf8c92c-358c-4c0f-94ae-b39bb5ed18cb.png.600x450.jpg']",
水木兰亭三期 3室1厅 23000元,水木兰亭三期,23000元/月,,"['https://image1.ljcdn.com/110000-inspection/95d6f954-db17-4197-9782-645267a2accf.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a6b4afd4-d9f7-42b1-88f5-4d8591cac3df.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f9f60165-d9df-4f7e-805f-a301e50906a9.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7d0dbcc5-152d-4aeb-9235-54535d488f83.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/040ee930-1fe0-4f89-8923-2bb7bb3bee78.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a4245e61-596a-4779-a900-11ee90d49851.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/dcdd0b68-cb70-48ca-a5b9-cd993f180ff6.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4cd35b13-e01d-43e6-8413-a7a9ef8a640d.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/2da564f8-c8ea-4421-aa41-0fed28f5669c.png.600x450.jpg']",40087968087603
灵通观 2室1厅 6500元,灵通观,6500元/月,,"['https://image1.ljcdn.com/110000-inspection/ae3825a1-9cb1-442f-abd0-2abdab4675b7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/853ff401-af52-4fcf-aa23-eca7857a1784.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/66296d06-c6cf-4e00-a38b-620cd28cc09d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b803e630-0ede-4965-b63a-11135da5bc55.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5f13924e-fa2a-4212-81e7-1008401395db.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ae703842-c695-46bd-ab71-bc60fcfc8626.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/8188e3e3-ab46-45f6-8f6d-9e0652ca3092.png.600x450.jpg']",40087939280417
丰融园 3室2厅 31500元,丰融园,31500元/月,,"['https://image1.ljcdn.com/110000-inspection/bef5026e-f21c-47fc-aeb5-5797c87030bd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9576c81e-dd5d-4ca4-b9b1-0c976af6bb8a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/baf84c81-be40-4f70-a080-3dec43658b07.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a0babaab-5b11-46b8-b31f-3639cf871688.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/73217109-e352-46b5-a922-a251ff6a4515.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/325ed44d-3541-4cc1-89d4-8db348407964.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a9811dd9-767f-4921-bdd9-58e44f411a77.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1e84d9bc-6d16-41a9-967f-84edba29d14f.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/bd90ebc4-5c17-4fb1-95fb-22e6010e2961.png.600x450.jpg']",40086081120312
富卓花园 3室1厅 25000元,富卓花园,25000元/月,,"['https://image1.ljcdn.com/110000-inspection/ce10f352-9d2e-4976-b961-368b825cd9c8.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/48d5e38a-a9d6-45e0-9064-2599a37a16b2.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/53503ade-0445-4db8-abcc-a79ef177a1c0.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ac82105c-b2b9-40a7-bf7c-44e9e857596b.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/49b683b0-15f5-4b95-a860-3b2ea2764aa8.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/41b2da62-9c65-4839-8ac5-2e93cacba4d8.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6a41a2cc-d078-4bfe-b6eb-e4184dfdfbd0.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/47f5bb2e-74cd-4609-a67e-808bf85b9974.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4cdd241a-784a-4e0c-a974-82b8022cc461.JPG.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/test-e3467744-c701-4dd3-9845-7ab9e3907cf2.png.600x450.jpg']",
